quality_rule,waveform,action_id,action_code,participant_code,integrated_within_SS,within_SS_share,integrated_squared_group_mean_deviation,between_distance_share
unaltered_nonzero_primary,body_configuration,3,FP,10,34.3255470269,0.044488627205,1.83088678361,0.0437767562588
unaltered_nonzero_primary,body_configuration,3,FP,11,39.1030042179,0.0506805900538,1.8580030181,0.0444251091763
unaltered_nonzero_primary,body_configuration,3,FP,12,16.2697086683,0.0210868308408,0.769713500486,0.0184039562695
unaltered_nonzero_primary,body_configuration,3,FP,13,27.8143755598,0.0360496333605,0.494695529228,0.011828238534
unaltered_nonzero_primary,body_configuration,3,FP,14,20.2706002696,0.0262723031889,0.575934606874,0.0137706761182
unaltered_nonzero_primary,body_configuration,3,FP,15,50.053006611,0.0648726602917,2.09069004686,0.0499886882212
unaltered_nonzero_primary,body_configuration,3,FP,16,23.9121560124,0.0309920478082,1.16917397679,0.0279551115144
unaltered_nonzero_primary,body_configuration,3,FP,17,79.4481325751,0.102971071357,0.475927504068,0.0113794924563
unaltered_nonzero_primary,body_configuration,3,FP,18,30.6982533237,0.0397873673183,2.51482925608,0.060129915384
unaltered_nonzero_primary,body_configuration,3,FP,19,54.7627738365,0.0709768915848,0.517842408764,0.0123816836256
unaltered_nonzero_primary,body_configuration,3,FP,20,19.7115326639,0.025547707299,2.64402806751,0.0632190768369
unaltered_nonzero_primary,body_configuration,3,FP,21,40.8269151027,0.052914915078,0.319540069414,0.00764024726099
unaltered_nonzero_primary,body_configuration,3,FP,22,14.9849120068,0.0194216326238,1.75946859838,0.0420691375709
unaltered_nonzero_primary,body_configuration,3,FP,23,17.4123355598,0.0225677657774,0.638861413018,0.0152752647576
unaltered_nonzero_primary,body_configuration,3,FP,24,19.9610098998,0.025871049553,1.2083319809,0.0288913848094
unaltered_nonzero_primary,body_configuration,3,FP,25,15.795870814,0.0204726994582,0.819403988356,0.019592062708
unaltered_nonzero_primary,body_configuration,3,FP,26,33.9447006742,0.0439950201724,3.82604495879,0.0914812642134
unaltered_nonzero_primary,body_configuration,3,FP,27,14.4993305887,0.0187922806526,1.54996952617,0.0370599857748
unaltered_nonzero_primary,body_configuration,3,FP,28,28.6282923429,0.0371045339659,5.05823715862,0.120943150158
unaltered_nonzero_primary,body_configuration,3,FP,29,30.3422795253,0.0393259970859,0.672743455588,0.0160853890823
unaltered_nonzero_primary,body_configuration,3,FP,30,10.978197583,0.0142286134368,1.7901549095,0.0428028515144
unaltered_nonzero_primary,body_configuration,4,BA,1,12.072517945,0.0179275372361,0.758697757231,0.0398226965851
unaltered_nonzero_primary,body_configuration,4,BA,2,14.3961378446,0.0213780835482,0.807802727029,0.0424001291589
unaltered_nonzero_primary,body_configuration,4,BA,3,7.11402959206,0.0105642444262,0.903803179177,0.0474390222378
unaltered_nonzero_primary,body_configuration,4,BA,4,19.8443252872,0.0294685733443,0.535002784758,0.0280813451293
unaltered_nonzero_primary,body_configuration,4,BA,5,18.48390575,0.0274483674501,0.406605881154,0.0213420199027
unaltered_nonzero_primary,body_configuration,4,BA,6,11.4549969902,0.0170105263887,0.332996089859,0.0174783728094
unaltered_nonzero_primary,body_configuration,4,BA,7,13.4868672605,0.0200278281725,0.563713883422,0.0295883396602
unaltered_nonzero_primary,body_configuration,4,BA,8,11.1664892538,0.0165820960306,0.269188638887,0.0141292331345
unaltered_nonzero_primary,body_configuration,4,BA,9,23.5206906138,0.0349279295934,0.267449654008,0.0140379569095
unaltered_nonzero_primary,body_configuration,4,BA,10,35.2862777084,0.0523996783789,0.710407569977,0.0372880304988
unaltered_nonzero_primary,body_configuration,4,BA,11,29.1781357868,0.043329164486,0.284418951153,0.0149286451514
unaltered_nonzero_primary,body_configuration,4,BA,12,20.8631105164,0.0309814565899,0.449480038695,0.0235924082171
unaltered_nonzero_primary,body_configuration,4,BA,13,30.175283318,0.0448099160224,1.93162133976,0.101387370396
unaltered_nonzero_primary,body_configuration,4,BA,14,25.4035468031,0.037723947342,0.249277995749,0.0130841588702
unaltered_nonzero_primary,body_configuration,4,BA,15,27.2127343636,0.0404105681039,0.143804937069,0.00754806551329
unaltered_nonzero_primary,body_configuration,4,BA,16,14.2284768811,0.0211291091272,0.974530011658,0.0511513479479
unaltered_nonzero_primary,body_configuration,4,BA,17,35.7755356913,0.0531262203271,0.492777780894,0.0258650297373
unaltered_nonzero_primary,body_configuration,4,BA,18,25.1797011145,0.0373915393112,0.813488464421,0.0426985634074
unaltered_nonzero_primary,body_configuration,4,BA,19,18.5094248972,0.0274862630626,0.674488039349,0.0354026781881
unaltered_nonzero_primary,body_configuration,4,BA,20,11.0263938786,0.0163740561612,0.560493105218,0.0294192867376
unaltered_nonzero_primary,body_configuration,4,BA,21,27.4287095553,0.0407312885458,0.234766108298,0.0123224556948
unaltered_nonzero_primary,body_configuration,4,BA,22,15.1368060055,0.022477966447,0.216095103955,0.0113424478672
unaltered_nonzero_primary,body_configuration,4,BA,23,39.8416751208,0.0591643862144,0.333643930921,0.0175123768351
unaltered_nonzero_primary,body_configuration,4,BA,24,19.5147048657,0.0289790911661,0.353824704865,0.0185716297852
unaltered_nonzero_primary,body_configuration,4,BA,25,14.8673513381,0.0220778296567,0.370991065854,0.0194726615579
unaltered_nonzero_primary,body_configuration,4,BA,26,58.3243337576,0.0866109017171,2.29079155707,0.120239576627
unaltered_nonzero_primary,body_configuration,4,BA,27,29.9253574409,0.0444387792399,2.27851892334,0.119595407898
unaltered_nonzero_primary,body_configuration,4,BA,28,23.4279770636,0.0347902511381,0.292795455702,0.0153683129847
unaltered_nonzero_primary,body_configuration,4,BA,29,30.1703516012,0.0448025924851,0.229337417378,0.0120375133587
unaltered_nonzero_primary,body_configuration,4,BA,30,10.3905313363,0.0154298082872,0.321079976449,0.016852917199
unaltered_nonzero_primary,body_configuration,5,BD,1,11.0045686137,0.00604291142454,1.66917368402,0.0401094930363
unaltered_nonzero_primary,body_configuration,5,BD,2,63.1394235246,0.0346715947848,0.57407948267,0.0137948718177
unaltered_nonzero_primary,body_configuration,5,BD,3,106.703514636,0.0585938359122,3.1533904185,0.0757745537463
unaltered_nonzero_primary,body_configuration,5,BD,4,57.0125290268,0.0313071484301,3.19395626926,0.0767493328986
unaltered_nonzero_primary,body_configuration,5,BD,5,35.5640544364,0.019529200862,0.983360281815,0.0236297053766
unaltered_nonzero_primary,body_configuration,5,BD,6,27.4503828968,0.015073760566,0.680100724817,0.016342514591
unaltered_nonzero_primary,body_configuration,5,BD,7,47.1479097944,0.0258902145773,0.956510168149,0.0229845092191
unaltered_nonzero_primary,body_configuration,5,BD,8,92.2357268588,0.0506491755517,1.4847244917,0.0356772618876
unaltered_nonzero_primary,body_configuration,5,BD,9,27.5365589833,0.0151210822263,0.36774339264,0.00883670835904
unaltered_nonzero_primary,body_configuration,5,BD,10,75.8803111806,0.0416679667716,1.24755276854,0.0299781320309
unaltered_nonzero_primary,body_configuration,5,BD,11,69.580303533,0.038208459223,3.79024118019,0.0910777911719
unaltered_nonzero_primary,body_configuration,5,BD,12,68.2408187467,0.0374729112699,0.711764028979,0.0171033695517
unaltered_nonzero_primary,body_configuration,5,BD,13,59.5212668788,0.0326847654144,0.0970213953919,0.00233138050288
unaltered_nonzero_primary,body_configuration,5,BD,14,94.9711573035,0.0521512756763,2.48614551425,0.0597409587425
unaltered_nonzero_primary,body_configuration,5,BD,15,64.9694032636,0.0356764870127,0.39510418273,0.00949417584135
unaltered_nonzero_primary,body_configuration,5,BD,16,75.5786852269,0.041502335661,0.925861355743,0.022248032039
unaltered_nonzero_primary,body_configuration,5,BD,17,77.2712768481,0.042431784293,0.405480670485,0.00974351817602
unaltered_nonzero_primary,body_configuration,5,BD,18,141.92241518,0.0779335032744,2.12558441044,0.0510768375543
unaltered_nonzero_primary,body_configuration,5,BD,19,130.234054505,0.0715151028141,4.25251922154,0.102186124629
unaltered_nonzero_primary,body_configuration,5,BD,20,53.0963947828,0.0291566913614,1.4461637111,0.0347506636697
unaltered_nonzero_primary,body_configuration,5,BD,21,56.1599184213,0.0308389564864,0.59740814564,0.0143554490984
unaltered_nonzero_primary,body_configuration,5,BD,22,55.6745803187,0.0305724439798,2.58487031806,0.0621132713837
unaltered_nonzero_primary,body_configuration,5,BD,23,54.3107326269,0.029823517685,0.41477950298,0.00996696493941
unaltered_nonzero_primary,body_configuration,5,BD,24,39.279079765,0.0215692234916,0.347357919625,0.00834685460939
unaltered_nonzero_primary,body_configuration,5,BD,25,44.0508668002,0.0241895430518,0.34712240797,0.00834119537023
unaltered_nonzero_primary,body_configuration,5,BD,26,50.0461544179,0.0274817204474,0.375969034863,0.00903436684276
unaltered_nonzero_primary,body_configuration,5,BD,27,58.1107631459,0.0319102190036,1.15641053009,0.0277880250258
unaltered_nonzero_primary,body_configuration,5,BD,28,24.4545597297,0.0134286716327,1.58892089689,0.0381810546496
unaltered_nonzero_primary,body_configuration,5,BD,29,50.432623326,0.0276939411589,0.720574793926,0.0173150882714
unaltered_nonzero_primary,body_configuration,5,BD,30,9.49061157338,0.00521155595607,2.53553621066,0.0609277949674
unaltered_nonzero_primary,body_configuration,6,BP,1,14.3734474256,0.0229605977915,2.68909148117,0.0835608144389
unaltered_nonzero_primary,body_configuration,6,BP,2,11.514862495,0.018394204156,1.43846870765,0.0446989690005
unaltered_nonzero_primary,body_configuration,6,BP,3,16.6116745433,0.0265360123106,0.232680668918,0.00723031787319
unaltered_nonzero_primary,body_configuration,6,BP,4,6.2801355327,0.0100320863724,0.863442428937,0.0268306054622
unaltered_nonzero_primary,body_configuration,6,BP,5,18.2842057691,0.0292077663883,2.40752691261,0.0748114785271
unaltered_nonzero_primary,body_configuration,6,BP,6,10.7371320791,0.0171518330851,2.63054154395,0.0817414339998
unaltered_nonzero_primary,body_configuration,6,BP,7,11.8214217042,0.0188839114957,0.881659504603,0.0273966827749
unaltered_nonzero_primary,body_configuration,6,BP,8,10.1247308326,0.0161735640386,0.821416894737,0.0255247042351
unaltered_nonzero_primary,body_configuration,6,BP,9,20.3573896168,0.0325195355877,0.432826546775,0.0134496498213
unaltered_nonzero_primary,body_configuration,6,BP,10,23.4243913686,0.0374188608201,0.908812382478,0.0282404311581
unaltered_nonzero_primary,body_configuration,6,BP,11,14.6968073391,0.0234771431057,0.472006770648,0.0146671358904
unaltered_nonzero_primary,body_configuration,6,BP,12,14.4081800841,0.0230160808346,1.20029163759,0.0372978559874
unaltered_nonzero_primary,body_configuration,6,BP,13,22.9546908022,0.0366685463363,0.201309285335,0.00625548366595
unaltered_nonzero_primary,body_configuration,6,BP,14,17.221433771,0.027510060913,0.449298955364,0.0139615133586
unaltered_nonzero_primary,body_configuration,6,BP,15,26.1101943803,0.0417092471745,0.0455485282741,0.00141537472627
unaltered_nonzero_primary,body_configuration,6,BP,16,13.8283003369,0.0220897626556,1.15828584078,0.0359925680797
unaltered_nonzero_primary,body_configuration,6,BP,17,48.8233158012,0.0779919029697,0.208546622211,0.0064803766337
unaltered_nonzero_primary,body_configuration,6,BP,18,60.2900383103,0.0963092067954,1.01626839345,0.0315795186738
unaltered_nonzero_primary,body_configuration,6,BP,19,23.6937244572,0.037849101982,0.909947650095,0.0282757084581
unaltered_nonzero_primary,body_configuration,6,BP,20,9.01826077242,0.0144060539022,0.561044058326,0.017433880096
unaltered_nonzero_primary,body_configuration,6,BP,21,17.2515620675,0.0275581888032,0.670973485414,0.0208498265309
unaltered_nonzero_primary,body_configuration,6,BP,22,16.8012294367,0.0268388132697,1.93212035561,0.0600386976936
unaltered_nonzero_primary,body_configuration,6,BP,23,11.4283755584,0.0182560471985,1.32883651481,0.0412922588208
unaltered_nonzero_primary,body_configuration,6,BP,24,26.8296869634,0.0428585872963,0.667529508357,0.020742808406
unaltered_nonzero_primary,body_configuration,6,BP,25,13.1825972152,0.0210582961444,0.825441983215,0.0256497798132
unaltered_nonzero_primary,body_configuration,6,BP,26,40.9647856983,0.0654384393793,0.151972059837,0.00472237898222
unaltered_nonzero_primary,body_configuration,6,BP,27,32.0644132336,0.0512207039743,1.71192058275,0.0531962111184
unaltered_nonzero_primary,body_configuration,6,BP,28,20.8017070131,0.0332293021961,2.89207097779,0.0898681982415
unaltered_nonzero_primary,body_configuration,6,BP,29,31.5216542294,0.0503536836398,0.601613959305,0.0186945489841
unaltered_nonzero_primary,body_configuration,6,BP,30,20.5845817023,0.0328824593834,1.86975601643,0.0581007885484
hampel_type_local_high_value,racket,1,FA,1,683.014467238,0.0131149377018,52.1173060882,0.0313945743184
hampel_type_local_high_value,racket,1,FA,2,1883.59307706,0.0361679101193,83.3100536445,0.050184552252
hampel_type_local_high_value,racket,1,FA,3,0.421109470803,8.08595533497e-06,240.872118643,0.145097246914
hampel_type_local_high_value,racket,1,FA,4,1597.42946,0.0306731245908,54.8079534514,0.0330153742973
hampel_type_local_high_value,racket,1,FA,5,2275.59305065,0.0436949179344,239.856515731,0.14448546508
hampel_type_local_high_value,racket,1,FA,6,511.828193284,0.00982789558777,38.6320433978,0.0232712825846
hampel_type_local_high_value,racket,1,FA,7,976.938979849,0.0187587444685,20.7705362845,0.0125118160159
hampel_type_local_high_value,racket,1,FA,8,821.562201923,0.015775269212,17.5267767188,0.0105578307008
hampel_type_local_high_value,racket,1,FA,9,422.078417242,0.00810456061025,25.7171357281,0.0154915629658
hampel_type_local_high_value,racket,1,FA,10,1251.83917264,0.0240372547718,153.822837372,0.0926602478564
hampel_type_local_high_value,racket,1,FA,11,1641.17840404,0.0315131722079,24.497644025,0.0147569620093
hampel_type_local_high_value,racket,1,FA,12,2887.69997688,0.0554483208114,20.7652995245,0.0125086614812
hampel_type_local_high_value,racket,1,FA,13,2217.8775605,0.0425866909581,64.4515683826,0.0388245230884
hampel_type_local_high_value,racket,1,FA,14,3109.40597131,0.0597054199574,10.4808598105,0.00631349079485
hampel_type_local_high_value,racket,1,FA,15,4417.00522548,0.0848133548254,23.4632306262,0.0141338490596
hampel_type_local_high_value,racket,1,FA,16,2145.85000025,0.0412036500259,19.0130985158,0.0114531655448
hampel_type_local_high_value,racket,1,FA,17,1972.79588425,0.0378807424461,59.7320653581,0.0359815751394
hampel_type_local_high_value,racket,1,FA,18,1760.69276059,0.0338080333212,22.1840463694,0.0133632903291
hampel_type_local_high_value,racket,1,FA,19,2273.11357374,0.04364730813,55.0321144479,0.0331504050499
hampel_type_local_high_value,racket,1,FA,20,1091.43819486,0.0209573070814,33.1206375888,0.0199513059346
hampel_type_local_high_value,racket,1,FA,21,1657.84481092,0.0318331930837,16.5507128188,0.00996986649182
hampel_type_local_high_value,racket,1,FA,22,2014.12891891,0.0386744008539,138.631701647,0.0835093673659
hampel_type_local_high_value,racket,1,FA,23,798.228573241,0.0153272273312,9.7050583398,0.00584616125012
hampel_type_local_high_value,racket,1,FA,24,2020.01307271,0.038787385738,23.3968364583,0.0140938543478
hampel_type_local_high_value,racket,1,FA,25,1150.88706951,0.0220988177299,41.4596209217,0.0249745669517
hampel_type_local_high_value,racket,1,FA,26,2304.14055687,0.044243074355,9.23231457035,0.00556138848427
hampel_type_local_high_value,racket,1,FA,27,4328.00116123,0.0831043386716,26.7648289175,0.0161226754343
hampel_type_local_high_value,racket,1,FA,28,1938.93103124,0.0372304847153,61.9112053078,0.0372942517959
hampel_type_local_high_value,racket,1,FA,29,1349.65582158,0.0259154862276,12.0091245095,0.0072340913261
hampel_type_local_high_value,racket,1,FA,30,575.937334014,0.0110588905771,60.2384210224,0.0362865951362
hampel_type_local_high_value,racket,2,FD,1,973.803774689,0.00512383199579,82.9689180072,0.0154256798312
hampel_type_local_high_value,racket,2,FD,2,7326.71108499,0.038550720029,84.4042317947,0.0156925350762
hampel_type_local_high_value,racket,2,FD,3,7441.20208338,0.0391531336322,279.893129769,0.0520380632949
hampel_type_local_high_value,racket,2,FD,4,8490.74006462,0.0446754538664,30.9947090677,0.00576257314214
hampel_type_local_high_value,racket,2,FD,5,4998.26293654,0.0262991993082,157.626623618,0.0293061291771
hampel_type_local_high_value,racket,2,FD,6,3880.47631829,0.0204177774161,164.969278582,0.0306712843136
hampel_type_local_high_value,racket,2,FD,7,4630.22136068,0.0243626867877,179.106792688,0.0332997477365
hampel_type_local_high_value,racket,2,FD,8,4399.46406007,0.0231485185221,136.266548661,0.0253348386581
hampel_type_local_high_value,racket,2,FD,9,3690.49299521,0.0194181482765,91.888268494,0.017083976073
hampel_type_local_high_value,racket,2,FD,10,8378.29430267,0.0440838016179,392.422222755,0.0729596059859
hampel_type_local_high_value,racket,2,FD,11,11312.193314,0.0595210036676,257.140643188,0.0478078939522
hampel_type_local_high_value,racket,2,FD,12,12329.0036675,0.0648711219956,37.9994088183,0.00706489524374
hampel_type_local_high_value,racket,2,FD,13,13850.2540735,0.072875436321,160.708077166,0.0298790366827
hampel_type_local_high_value,racket,2,FD,14,6180.65715796,0.0325205649475,140.025096357,0.0260336323123
hampel_type_local_high_value,racket,2,FD,15,10262.6631347,0.0539987244848,85.5191839743,0.0158998283104
hampel_type_local_high_value,racket,2,FD,16,9170.09657716,0.0482500021747,29.6007390351,0.00550340457716
hampel_type_local_high_value,racket,2,FD,17,6174.0315596,0.0324857032498,40.5152385763,0.007532641302
hampel_type_local_high_value,racket,2,FD,18,11904.1499218,0.0626356827087,468.121052087,0.0870336222912
hampel_type_local_high_value,racket,2,FD,19,6000.43856629,0.0315723145811,427.173936264,0.0794206858583
hampel_type_local_high_value,racket,2,FD,20,4212.34704218,0.0221639709283,263.886941428,0.0490621737378
hampel_type_local_high_value,racket,2,FD,21,5408.63285945,0.0284584295307,37.0168634933,0.00688221924932
hampel_type_local_high_value,racket,2,FD,22,3032.50036248,0.0159560096072,177.272901795,0.0329587885623
hampel_type_local_high_value,racket,2,FD,23,5926.4042976,0.0311827708511,279.831468061,0.0520265990769
hampel_type_local_high_value,racket,2,FD,24,6835.19373736,0.0359645190121,99.0859135756,0.0184221707998
hampel_type_local_high_value,racket,2,FD,25,3418.69788762,0.017988052702,339.332385245,0.0630890803072
hampel_type_local_high_value,racket,2,FD,26,5400.40454297,0.0284151348626,146.934304977,0.0273182005892
hampel_type_local_high_value,racket,2,FD,27,5468.6352843,0.0287741423594,146.019021681,0.0271480300313
hampel_type_local_high_value,racket,2,FD,28,3617.78753748,0.0190355963083,97.1462555825,0.0180615472807
hampel_type_local_high_value,racket,2,FD,29,3772.95076027,0.0198520136464,446.157597282,0.0829501506739
hampel_type_local_high_value,racket,2,FD,30,1567.09523912,0.00824553460909,98.5953566482,0.0183309658729
hampel_type_local_high_value,racket,3,FP,1,325.325418504,0.0151717034503,15.2022738518,0.0295113415413
hampel_type_local_high_value,racket,3,FP,2,1056.70555765,0.0492799592133,19.2916881751,0.0374498975741
hampel_type_local_high_value,racket,3,FP,3,552.603723565,0.025770933787,8.1755049417,0.0158706599394
hampel_type_local_high_value,racket,3,FP,4,351.866207211,0.0164094455777,13.6725820894,0.0265418347101
hampel_type_local_high_value,racket,3,FP,5,1115.81244602,0.0520364366703,39.3194848809,0.0763287623197
hampel_type_local_high_value,racket,3,FP,6,1208.87462867,0.056376435199,22.3874102075,0.0434594531911
hampel_type_local_high_value,racket,3,FP,7,598.704941613,0.0279208857094,12.4469569913,0.0241625958394
hampel_type_local_high_value,racket,3,FP,8,902.532742353,0.0420900376742,30.8546252866,0.0598963940422
hampel_type_local_high_value,racket,3,FP,9,401.811068389,0.0187386476,10.9752075671,0.0213055692956
hampel_type_local_high_value,racket,3,FP,10,618.854303671,0.0288605606578,13.6003747132,0.0264016624858
hampel_type_local_high_value,racket,3,FP,11,943.825696666,0.0440157539625,32.7250589605,0.0635273644825
hampel_type_local_high_value,racket,3,FP,12,303.764053575,0.0141661790859,11.6267909977,0.0225704525197
hampel_type_local_high_value,racket,3,FP,13,645.778192959,0.0301161688605,8.28661822625,0.0160863580726
hampel_type_local_high_value,racket,3,FP,14,663.469192829,0.0309411969354,19.4120953111,0.0376836373522
hampel_type_local_high_value,racket,3,FP,15,1420.8624909,0.0662625885635,5.6223061612,0.0109142749954
hampel_type_local_high_value,racket,3,FP,16,1110.33355543,0.0517809260381,6.6756889409,0.0129591492878
hampel_type_local_high_value,racket,3,FP,17,598.237554268,0.0278990888813,6.86614672888,0.0133288745595
hampel_type_local_high_value,racket,3,FP,18,321.789420027,0.0150068005032,9.7618675959,0.0189501788688
hampel_type_local_high_value,racket,3,FP,19,1115.13812787,0.0520049895273,14.8024078362,0.0287351035475
hampel_type_local_high_value,racket,3,FP,20,443.319171866,0.0206743974705,8.29308170783,0.0160989052754
hampel_type_local_high_value,racket,3,FP,21,1363.09673605,0.0635686554977,5.78947200343,0.0112387848886
hampel_type_local_high_value,racket,3,FP,22,410.309391955,0.0191349709047,20.8060780251,0.0403896996411
hampel_type_local_high_value,racket,3,FP,23,541.705079632,0.0252626704163,22.2894644563,0.0432693164692
hampel_type_local_high_value,racket,3,FP,24,483.511680088,0.0225487939393,3.31739939798,0.00643988574455
hampel_type_local_high_value,racket,3,FP,25,228.30501364,0.0106471113727,6.35331427028,0.0123333409974
hampel_type_local_high_value,racket,3,FP,26,1164.59293233,0.0543113375245,13.6585971252,0.0265146864651
hampel_type_local_high_value,racket,3,FP,27,27.847510552,0.00129868171343,72.0580249099,0.139882296862
hampel_type_local_high_value,racket,3,FP,28,1102.78115306,0.0514287162122,33.0109031088,0.0640822580707
hampel_type_local_high_value,racket,3,FP,29,1242.00629247,0.0579215458768,8.2356990317,0.0159875114293
hampel_type_local_high_value,racket,3,FP,30,179.142214388,0.0083543811751,19.6161458734,0.0380797495321
hampel_type_local_high_value,racket,4,BA,1,528.085764682,0.00761002929582,18.4112999047,0.0234129887843
hampel_type_local_high_value,racket,4,BA,2,2648.96345552,0.0381731355933,10.0881660035,0.0128287583558
hampel_type_local_high_value,racket,4,BA,3,2994.84687505,0.0431575209557,113.992136598,0.144959705696
hampel_type_local_high_value,racket,4,BA,4,2189.16583904,0.0315471790431,18.2261400245,0.0231775276152
hampel_type_local_high_value,racket,4,BA,5,1858.19210131,0.0267776510446,27.1484534505,0.0345237131239
hampel_type_local_high_value,racket,4,BA,6,610.891565301,0.00880331002922,18.0138249486,0.0229075341593
hampel_type_local_high_value,racket,4,BA,7,976.63824374,0.0140739367416,11.6401128945,0.0148023134737
hampel_type_local_high_value,racket,4,BA,8,980.028500541,0.0141227923543,12.2309571623,0.0155536689069
hampel_type_local_high_value,racket,4,BA,9,995.181981867,0.014341163014,9.35284396945,0.0118936757367
hampel_type_local_high_value,racket,4,BA,10,4410.40639265,0.0635565737599,38.4898048815,0.0489461023753
hampel_type_local_high_value,racket,4,BA,11,2199.55701933,0.0316969221183,17.6183562862,0.0224046308659
hampel_type_local_high_value,racket,4,BA,12,3035.20607899,0.0437391210383,19.5797508944,0.024898865939
hampel_type_local_high_value,racket,4,BA,13,4082.70369947,0.0588341834547,70.7510516959,0.0899715711767
hampel_type_local_high_value,racket,4,BA,14,2116.96711633,0.0305067525978,18.8078467776,0.0239172631992
hampel_type_local_high_value,racket,4,BA,15,3732.77234221,0.0537914649072,6.54956053204,0.00832884087883
hampel_type_local_high_value,racket,4,BA,16,2530.26362035,0.0364626005183,10.3657208652,0.0131817149042
hampel_type_local_high_value,racket,4,BA,17,7602.3505359,0.10955438333,4.74559077275,0.00603479733166
hampel_type_local_high_value,racket,4,BA,18,2718.92881329,0.0391813779242,76.4071018647,0.09716416702
hampel_type_local_high_value,racket,4,BA,19,2095.48911766,0.0301972418895,39.6612397218,0.0504357739857
hampel_type_local_high_value,racket,4,BA,20,802.13067635,0.0115591791227,16.0151983556,0.0203659525085
hampel_type_local_high_value,racket,4,BA,21,1434.13155095,0.0206666868275,11.6213055329,0.0147783968274
hampel_type_local_high_value,racket,4,BA,22,2151.40792044,0.0310030650261,6.52468323237,0.00829720531039
hampel_type_local_high_value,racket,4,BA,23,1391.31650306,0.0200496965761,25.1277075033,0.0319540030847
hampel_type_local_high_value,racket,4,BA,24,3242.77225711,0.0467302728585,16.9503081781,0.021555098082
hampel_type_local_high_value,racket,4,BA,25,2009.44617573,0.0289573120284,35.4409050638,0.0450689259888
hampel_type_local_high_value,racket,4,BA,26,2732.64490572,0.0393790349568,19.0391274474,0.0242113745197
hampel_type_local_high_value,racket,4,BA,27,2254.59142827,0.032490000615,57.6148957102,0.0732667934394
hampel_type_local_high_value,racket,4,BA,28,1414.56664421,0.0203847449094,21.4165165153,0.0272346148054
hampel_type_local_high_value,racket,4,BA,29,3332.36254726,0.0480213221127,26.0303954848,0.0331019189678
hampel_type_local_high_value,racket,4,BA,30,321.384775152,0.00463134535659,8.51018998944,0.0108221029371
hampel_type_local_high_value,racket,5,BD,1,1139.39017601,0.00575744474319,21.2843116858,0.0104626439144
hampel_type_local_high_value,racket,5,BD,2,7910.69531475,0.0399734806513,29.3790474895,0.0144417407978
hampel_type_local_high_value,racket,5,BD,3,10851.1827722,0.0548320378082,98.3649053211,0.0483528428469
hampel_type_local_high_value,racket,5,BD,4,3657.05677507,0.0184794486986,154.235507966,0.0758169313919
hampel_type_local_high_value,racket,5,BD,5,4923.3351563,0.0248780713679,83.9632042154,0.0412734562707
hampel_type_local_high_value,racket,5,BD,6,2714.90015748,0.013718643507,63.7638372008,0.0313441342664
hampel_type_local_high_value,racket,5,BD,7,4323.48939323,0.0218469948254,86.8217336085,0.0426786121245
hampel_type_local_high_value,racket,5,BD,8,8843.24149996,0.0446857234325,101.433281031,0.0498611520146
hampel_type_local_high_value,racket,5,BD,9,4269.39979794,0.0215736750596,61.3486661889,0.0301569183177
hampel_type_local_high_value,racket,5,BD,10,7238.45098424,0.0365765674004,66.0446935455,0.0324653256916
