quality_rule,waveform,action_id,action_code,participant_code,integrated_within_SS,within_SS_share,integrated_squared_group_mean_deviation,between_distance_share
hampel_type_local_high_value,racket,5,BD,11,8325.75033326,0.0420707923403,235.609673009,0.115817704038
hampel_type_local_high_value,racket,5,BD,12,8957.10969883,0.0452611100532,44.6177813724,0.0219325842264
hampel_type_local_high_value,racket,5,BD,13,8295.11651431,0.0419159967983,7.66705630233,0.00376886418255
hampel_type_local_high_value,racket,5,BD,14,8380.66687878,0.0423482907627,137.707252118,0.0676922028114
hampel_type_local_high_value,racket,5,BD,15,9613.38404966,0.0485773255084,28.5036258934,0.0140114133073
hampel_type_local_high_value,racket,5,BD,16,9015.77581202,0.0455575553904,18.8346435978,0.00925847037607
hampel_type_local_high_value,racket,5,BD,17,10720.2050138,0.0541701949891,12.6838579702,0.00623495330091
hampel_type_local_high_value,racket,5,BD,18,16069.1649739,0.0811989881558,26.0797595456,0.0128199230272
hampel_type_local_high_value,racket,5,BD,19,4725.52220313,0.0238785040806,60.7122453566,0.0298440754762
hampel_type_local_high_value,racket,5,BD,20,3323.77558879,0.0167953478047,22.8935144088,0.0112536732568
hampel_type_local_high_value,racket,5,BD,21,4658.63981778,0.0235405411545,73.0645914112,0.0359160687915
hampel_type_local_high_value,racket,5,BD,22,6152.34840227,0.0310883898359,205.198886244,0.100868795294
hampel_type_local_high_value,racket,5,BD,23,6484.75157433,0.0327680540422,24.029094894,0.0118118860113
hampel_type_local_high_value,racket,5,BD,24,6473.70073204,0.0327122131062,56.6563034801,0.02785031236
hampel_type_local_high_value,racket,5,BD,25,5511.00983229,0.0278476462732,25.4151296831,0.0124932135855
hampel_type_local_high_value,racket,5,BD,26,5328.88926665,0.0269273740826,23.0859192335,0.0113482529265
hampel_type_local_high_value,racket,5,BD,27,8122.38392046,0.041043162904,22.5490644258,0.0110843533572
hampel_type_local_high_value,racket,5,BD,28,3002.44361273,0.0151716273835,69.4083589199,0.0341187892181
hampel_type_local_high_value,racket,5,BD,29,8211.70249029,0.0414944979613,27.5333314219,0.0135344495371
hampel_type_local_high_value,racket,5,BD,30,655.103666653,0.00331029987904,145.425553391,0.0714862572795
hampel_type_local_high_value,racket,6,BP,1,311.800480994,0.0116840706629,21.9411485463,0.0451076632909
hampel_type_local_high_value,racket,6,BP,2,781.075058408,0.029269153615,14.4351859312,0.0296765461094
hampel_type_local_high_value,racket,6,BP,3,1722.49184072,0.0645467778594,6.00057681424,0.012336273004
hampel_type_local_high_value,racket,6,BP,4,438.166224905,0.0164193625281,28.7150934007,0.0590338633255
hampel_type_local_high_value,racket,6,BP,5,866.2150484,0.0324595966064,21.5223733617,0.0442467252238
hampel_type_local_high_value,racket,6,BP,6,601.186271944,0.0225281977133,18.1502202127,0.0373140913879
hampel_type_local_high_value,racket,6,BP,7,740.385890229,0.0277444121691,21.7856876903,0.0447880594228
hampel_type_local_high_value,racket,6,BP,8,1546.09965479,0.0579368497468,50.3052923743,0.103420027688
hampel_type_local_high_value,racket,6,BP,9,657.983252347,0.0246565457208,6.14687421562,0.0126370382036
hampel_type_local_high_value,racket,6,BP,10,948.792888159,0.0355540283784,10.7823076611,0.0221667841338
hampel_type_local_high_value,racket,6,BP,11,869.699435806,0.0325901667342,13.9137969181,0.0286046496224
hampel_type_local_high_value,racket,6,BP,12,330.640178262,0.0123900489007,13.7327622818,0.0282324699527
hampel_type_local_high_value,racket,6,BP,13,1139.55290243,0.042702360797,8.05646327797,0.0165628627914
hampel_type_local_high_value,racket,6,BP,14,808.349990605,0.0302912246333,4.72568735723,0.00971529424168
hampel_type_local_high_value,racket,6,BP,15,2020.18907609,0.0757023589,10.5329053811,0.0216540509902
hampel_type_local_high_value,racket,6,BP,16,816.124130349,0.0305825442548,15.9874518717,0.0328677687216
hampel_type_local_high_value,racket,6,BP,17,802.584777463,0.030075185333,7.10794575608,0.0146128550736
hampel_type_local_high_value,racket,6,BP,18,1159.65158216,0.0434555167686,25.6896535894,0.0528140193629
hampel_type_local_high_value,racket,6,BP,19,730.601607342,0.027377766639,5.22511107583,0.0107420334249
hampel_type_local_high_value,racket,6,BP,20,417.121368567,0.0156307505678,4.1481303976,0.00852792500204
hampel_type_local_high_value,racket,6,BP,21,708.802648073,0.0265608962491,11.3330606652,0.0232990485189
hampel_type_local_high_value,racket,6,BP,22,729.086385102,0.0273209868558,10.7046347449,0.0220071004353
hampel_type_local_high_value,racket,6,BP,23,597.676454366,0.0223966746429,25.4848362143,0.0523929460007
hampel_type_local_high_value,racket,6,BP,24,654.346908601,0.024520281347,8.67482744659,0.0178341254443
hampel_type_local_high_value,racket,6,BP,25,319.063378734,0.0119562325599,4.79508815108,0.00985797171523
hampel_type_local_high_value,racket,6,BP,26,2123.95430511,0.0795907437555,13.9273839702,0.0286325825343
hampel_type_local_high_value,racket,6,BP,27,1263.42776309,0.047344312024,28.9195501682,0.0594541953334
hampel_type_local_high_value,racket,6,BP,28,1308.17848975,0.049021251876,49.250147616,0.101250810595
hampel_type_local_high_value,racket,6,BP,29,939.757615702,0.0352154504471,9.19049795806,0.0188942655619
hampel_type_local_high_value,racket,6,BP,30,332.940581906,0.0124762517143,15.2326217776,0.0313159528879
hampel_type_local_high_value,body_configuration,1,FA,1,11.2330799995,0.0122498212323,0.460370952964,0.0136149119807
hampel_type_local_high_value,body_configuration,1,FA,2,23.0103579979,0.0250930975278,0.953179028394,0.0281891124753
hampel_type_local_high_value,body_configuration,1,FA,3,39.7123890085,0.0433068816461,1.36420623511,0.0403447430707
hampel_type_local_high_value,body_configuration,1,FA,4,25.2315314408,0.0275153163317,1.49491394742,0.0442102649654
hampel_type_local_high_value,body_configuration,1,FA,5,46.6433482884,0.0508651837459,7.41802666145,0.219379132015
hampel_type_local_high_value,body_configuration,1,FA,6,9.39101284643,0.0102410228151,0.93632289034,0.027690612658
hampel_type_local_high_value,body_configuration,1,FA,7,19.123016782,0.0208539008901,0.598016978578,0.0176856260672
hampel_type_local_high_value,body_configuration,1,FA,8,12.4747901505,0.0136039224558,0.542852526307,0.0160542043685
hampel_type_local_high_value,body_configuration,1,FA,9,7.06199551027,0.0077011988295,0.928942857875,0.0274723571582
hampel_type_local_high_value,body_configuration,1,FA,10,19.6067968146,0.0213814693678,2.51726779738,0.0744451388007
hampel_type_local_high_value,body_configuration,1,FA,11,20.7506165622,0.0226288198213,0.509873806427,0.0150788987687
hampel_type_local_high_value,body_configuration,1,FA,12,43.2025175773,0.0471129126765,0.310494489175,0.00918249753465
hampel_type_local_high_value,body_configuration,1,FA,13,26.7245676708,0.0291434919445,1.28427405672,0.0379808459436
hampel_type_local_high_value,body_configuration,1,FA,14,56.3031729654,0.0613993493918,0.171865235101,0.00508270566026
hampel_type_local_high_value,body_configuration,1,FA,15,63.6352094105,0.0693950314064,0.302845090364,0.00895627585224
hampel_type_local_high_value,body_configuration,1,FA,16,24.4308702709,0.0266421848131,0.753561155668,0.0222856562528
hampel_type_local_high_value,body_configuration,1,FA,17,44.4125869114,0.0484325091739,1.75520852428,0.0519081610429
hampel_type_local_high_value,body_configuration,1,FA,18,16.5537002316,0.0180520274563,0.412977804927,0.0122133171693
hampel_type_local_high_value,body_configuration,1,FA,19,70.0443731418,0.0763843086091,1.12797049172,0.0333583577824
hampel_type_local_high_value,body_configuration,1,FA,20,18.307574514,0.0199646503899,1.0723073723,0.0317121886083
hampel_type_local_high_value,body_configuration,1,FA,21,30.65157825,0.0334259485436,0.349687913203,0.0103415954641
hampel_type_local_high_value,body_configuration,1,FA,22,35.1132408427,0.0382914501835,2.88822572181,0.0854157690224
hampel_type_local_high_value,body_configuration,1,FA,23,19.279233381,0.0210242571425,0.130913835359,0.00387161773349
hampel_type_local_high_value,body_configuration,1,FA,24,21.8332766113,0.0238094748204,0.198132533179,0.00585952910882
hampel_type_local_high_value,body_configuration,1,FA,25,20.6174115213,0.0224835579751,0.901585446402,0.0266632949295
hampel_type_local_high_value,body_configuration,1,FA,26,41.570182853,0.0453328302268,0.144361416219,0.00426931361021
hampel_type_local_high_value,body_configuration,1,FA,27,73.3959758528,0.0800392753727,1.05252664251,0.0311271975411
hampel_type_local_high_value,body_configuration,1,FA,28,42.6510667687,0.0465115483291,2.54314012744,0.0752102815497
hampel_type_local_high_value,body_configuration,1,FA,29,24.7645915467,0.0270061122462,0.158041930628,0.00467389821385
hampel_type_local_high_value,body_configuration,1,FA,30,9.26943872131,0.0101084446353,0.531636183612,0.0157224946514
hampel_type_local_high_value,body_configuration,2,FD,1,17.5706952693,0.00491325461979,7.86208670375,0.0572737187578
hampel_type_local_high_value,body_configuration,2,FD,2,129.342620612,0.0361677906604,1.26644197924,0.00922577484515
hampel_type_local_high_value,body_configuration,2,FD,3,114.731736669,0.0320821815292,5.95432008448,0.0433760230283
hampel_type_local_high_value,body_configuration,2,FD,4,270.823697844,0.0757298310732,0.804087578583,0.0058576161225
hampel_type_local_high_value,body_configuration,2,FD,5,108.544470674,0.0303520500367,3.13319260032,0.0228246772856
hampel_type_local_high_value,body_configuration,2,FD,6,75.6717799687,0.0211599323089,3.71871283213,0.0270900742912
hampel_type_local_high_value,body_configuration,2,FD,7,96.6020811922,0.0270126261041,3.33276673238,0.0242785346573
hampel_type_local_high_value,body_configuration,2,FD,8,73.989566427,0.0206895386604,2.16271966259,0.0157549773202
hampel_type_local_high_value,body_configuration,2,FD,9,47.9867251003,0.0134184217058,1.31809942279,0.00960208892119
hampel_type_local_high_value,body_configuration,2,FD,10,127.870514391,0.0357561488568,6.37263439613,0.0464233585692
hampel_type_local_high_value,body_configuration,2,FD,11,270.707068811,0.0756972183548,10.2888516302,0.0749522126648
hampel_type_local_high_value,body_configuration,2,FD,12,190.574946023,0.0532900502577,0.628999288749,0.0045821331817
hampel_type_local_high_value,body_configuration,2,FD,13,225.634670611,0.0630937234285,5.69302270383,0.0414725242174
hampel_type_local_high_value,body_configuration,2,FD,14,104.113516723,0.0291130321926,3.03046154407,0.0220763022238
hampel_type_local_high_value,body_configuration,2,FD,15,191.799509473,0.0536324722242,2.1314860333,0.0155274466191
hampel_type_local_high_value,body_configuration,2,FD,16,120.654124133,0.0337382456247,2.48981452091,0.0181377975089
hampel_type_local_high_value,body_configuration,2,FD,17,103.148217879,0.028843107814,3.00166619064,0.0218665338714
hampel_type_local_high_value,body_configuration,2,FD,18,194.841968235,0.0544832282326,9.77147034794,0.0711831941882
hampel_type_local_high_value,body_configuration,2,FD,19,144.069670865,0.0402858831198,8.25343575224,0.0601246177855
hampel_type_local_high_value,body_configuration,2,FD,20,100.249828128,0.0280326375043,7.30476147972,0.0532137167074
hampel_type_local_high_value,body_configuration,2,FD,21,127.645200981,0.0356931449669,1.4030352208,0.0102208291095
hampel_type_local_high_value,body_configuration,2,FD,22,63.3428265714,0.0177124143645,3.67473356051,0.0267696941518
hampel_type_local_high_value,body_configuration,2,FD,23,111.509163362,0.0311810604897,6.44558303759,0.0469547747354
hampel_type_local_high_value,body_configuration,2,FD,24,106.532130752,0.0297893438793,2.1792280572,0.0158752376513
hampel_type_local_high_value,body_configuration,2,FD,25,61.9917259521,0.0173346090895,7.29157372771,0.0531176465891
hampel_type_local_high_value,body_configuration,2,FD,26,106.009279462,0.0296431401304,3.41637155819,0.0248875789811
hampel_type_local_high_value,body_configuration,2,FD,27,118.130042538,0.0330324422763,5.28279589255,0.0384841044885
hampel_type_local_high_value,body_configuration,2,FD,28,81.1239261785,0.0226845038835,3.63259678699,0.0264627362401
hampel_type_local_high_value,body_configuration,2,FD,29,68.53963053,0.0191655851507,7.59077322413,0.0552972546825
hampel_type_local_high_value,body_configuration,2,FD,30,22.4311809147,0.00627238146057,7.8364307917,0.0570868206038
hampel_type_local_high_value,body_configuration,3,FP,1,15.40551751,0.0203606576531,1.65802691761,0.0396468905413
hampel_type_local_high_value,body_configuration,3,FP,2,32.2012393801,0.0425586748772,0.258577835755,0.00618313674024
hampel_type_local_high_value,body_configuration,3,FP,3,13.8723611255,0.0183343659526,0.154704112822,0.00369929882452
hampel_type_local_high_value,body_configuration,3,FP,4,10.2808039679,0.0135875948246,0.896820329764,0.0214448493397
hampel_type_local_high_value,body_configuration,3,FP,5,12.0147290139,0.0158792318459,3.78324110233,0.0904652055297
hampel_type_local_high_value,body_configuration,3,FP,6,12.5341253818,0.0165656905531,0.493333608041,0.0117966381309
hampel_type_local_high_value,body_configuration,3,FP,7,7.0653688345,0.00933792428193,0.709519075137,0.0169660846939
hampel_type_local_high_value,body_configuration,3,FP,8,16.7179675885,0.0220952535028,0.941632583851,0.0225164040376
hampel_type_local_high_value,body_configuration,3,FP,9,12.7965785068,0.0169125609666,0.335602669651,0.00802496157795
hampel_type_local_high_value,body_configuration,3,FP,10,34.3255470269,0.0453662599337,1.83230996985,0.0438143627469
hampel_type_local_high_value,body_configuration,3,FP,11,39.1030042179,0.0516803724102,1.85881813547,0.0444482284155
hampel_type_local_high_value,body_configuration,3,FP,12,16.2697086683,0.0215028133976,0.770182146637,0.0184166655802
hampel_type_local_high_value,body_configuration,3,FP,13,27.8143755598,0.0367607889992,0.494740995393,0.0118302917053
hampel_type_local_high_value,body_configuration,3,FP,14,20.2706002696,0.026790580209,0.576328038885,0.0137812085141
hampel_type_local_high_value,body_configuration,3,FP,15,50.053006611,0.0661524113977,2.09198312445,0.0500236908512
hampel_type_local_high_value,body_configuration,3,FP,16,23.9121560124,0.0316034318224,1.16836383147,0.0279380222641
hampel_type_local_high_value,body_configuration,3,FP,17,79.4481325751,0.105002394596,0.476542459478,0.0113951266584
hampel_type_local_high_value,body_configuration,3,FP,18,30.6982533237,0.0405722577036,2.51469886191,0.0601317080343
hampel_type_local_high_value,body_configuration,3,FP,19,54.7627738365,0.0723770616272,0.517143010526,0.0123659707299
hampel_type_local_high_value,body_configuration,3,FP,20,19.7115326639,0.0260516901251,2.64300172075,0.0631996976709
hampel_type_local_high_value,body_configuration,3,FP,21,40.8269151027,0.0539587742444,0.319384312169,0.00763714673789
hampel_type_local_high_value,body_configuration,3,FP,22,14.9849120068,0.0198047656065,1.7598616232,0.0420819712887
hampel_type_local_high_value,body_configuration,3,FP,23,17.4123355598,0.0230129629234,0.639470707337,0.0152910817484
hampel_type_local_high_value,body_configuration,3,FP,24,19.9610098998,0.0263814109923,1.20822496081,0.0288911852164
hampel_type_local_high_value,body_configuration,3,FP,25,15.795870814,0.0208765669681,0.819014133216,0.0195843404872
hampel_type_local_high_value,body_configuration,3,FP,26,33.9447006742,0.0448629154533,3.82638975528,0.0914969800458
hampel_type_local_high_value,body_configuration,3,FP,27,14.4993305887,0.01916299833,1.55005979797,0.037065170951
hampel_type_local_high_value,body_configuration,3,FP,28,28.6282923429,0.0378364997612,5.05936962295,0.120980106848
hampel_type_local_high_value,body_configuration,3,FP,29,30.3422795253,0.0401017859627,0.672931980435,0.0160912107558
hampel_type_local_high_value,body_configuration,3,FP,30,10.978197583,0.0145093030787,1.78957011025,0.0427923633346
hampel_type_local_high_value,body_configuration,4,BA,1,12.072517945,0.0179275372361,0.758697757231,0.0398226965851
hampel_type_local_high_value,body_configuration,4,BA,2,14.3961378446,0.0213780835482,0.807802727029,0.0424001291589
hampel_type_local_high_value,body_configuration,4,BA,3,7.11402959206,0.0105642444262,0.903803179177,0.0474390222378
hampel_type_local_high_value,body_configuration,4,BA,4,19.8443252872,0.0294685733443,0.535002784758,0.0280813451293
hampel_type_local_high_value,body_configuration,4,BA,5,18.48390575,0.0274483674501,0.406605881154,0.0213420199027
hampel_type_local_high_value,body_configuration,4,BA,6,11.4549969902,0.0170105263887,0.332996089859,0.0174783728094
hampel_type_local_high_value,body_configuration,4,BA,7,13.4868672605,0.0200278281725,0.563713883422,0.0295883396602
hampel_type_local_high_value,body_configuration,4,BA,8,11.1664892538,0.0165820960306,0.269188638887,0.0141292331345
hampel_type_local_high_value,body_configuration,4,BA,9,23.5206906138,0.0349279295934,0.267449654008,0.0140379569095
hampel_type_local_high_value,body_configuration,4,BA,10,35.2862777084,0.0523996783789,0.710407569977,0.0372880304988
hampel_type_local_high_value,body_configuration,4,BA,11,29.1781357868,0.043329164486,0.284418951153,0.0149286451514
hampel_type_local_high_value,body_configuration,4,BA,12,20.8631105164,0.0309814565899,0.449480038695,0.0235924082171
hampel_type_local_high_value,body_configuration,4,BA,13,30.175283318,0.0448099160224,1.93162133976,0.101387370396
hampel_type_local_high_value,body_configuration,4,BA,14,25.4035468031,0.037723947342,0.249277995749,0.0130841588702
hampel_type_local_high_value,body_configuration,4,BA,15,27.2127343636,0.0404105681039,0.143804937069,0.00754806551329
hampel_type_local_high_value,body_configuration,4,BA,16,14.2284768811,0.0211291091272,0.974530011658,0.0511513479479
hampel_type_local_high_value,body_configuration,4,BA,17,35.7755356913,0.0531262203271,0.492777780894,0.0258650297373
hampel_type_local_high_value,body_configuration,4,BA,18,25.1797011145,0.0373915393112,0.813488464421,0.0426985634074
hampel_type_local_high_value,body_configuration,4,BA,19,18.5094248972,0.0274862630626,0.674488039349,0.0354026781881
hampel_type_local_high_value,body_configuration,4,BA,20,11.0263938786,0.0163740561612,0.560493105218,0.0294192867376
hampel_type_local_high_value,body_configuration,4,BA,21,27.4287095553,0.0407312885458,0.234766108298,0.0123224556948
hampel_type_local_high_value,body_configuration,4,BA,22,15.1368060055,0.022477966447,0.216095103955,0.0113424478672
hampel_type_local_high_value,body_configuration,4,BA,23,39.8416751208,0.0591643862144,0.333643930921,0.0175123768351
hampel_type_local_high_value,body_configuration,4,BA,24,19.5147048657,0.0289790911661,0.353824704865,0.0185716297852
hampel_type_local_high_value,body_configuration,4,BA,25,14.8673513381,0.0220778296567,0.370991065854,0.0194726615579
hampel_type_local_high_value,body_configuration,4,BA,26,58.3243337576,0.0866109017171,2.29079155707,0.120239576627
hampel_type_local_high_value,body_configuration,4,BA,27,29.9253574409,0.0444387792399,2.27851892334,0.119595407898
hampel_type_local_high_value,body_configuration,4,BA,28,23.4279770636,0.0347902511381,0.292795455702,0.0153683129847
hampel_type_local_high_value,body_configuration,4,BA,29,30.1703516012,0.0448025924851,0.229337417378,0.0120375133587
hampel_type_local_high_value,body_configuration,4,BA,30,10.3905313363,0.0154298082872,0.321079976449,0.016852917199
hampel_type_local_high_value,body_configuration,5,BD,1,11.0045686137,0.00604456292656,1.66900236916,0.0401034931535
hampel_type_local_high_value,body_configuration,5,BD,2,62.6418686336,0.034407774633,0.575968604825,0.0138396166639
hampel_type_local_high_value,body_configuration,5,BD,3,106.703514636,0.0586098493586,3.15362747774,0.0757766916928
hampel_type_local_high_value,body_configuration,5,BD,4,57.0125290268,0.0313157045407,3.19407060455,0.0767484762085
hampel_type_local_high_value,body_configuration,5,BD,5,35.5640544364,0.0195345381096,0.98333954339,0.0236280974639
hampel_type_local_high_value,body_configuration,5,BD,6,27.4503828968,0.0150778801607,0.680083685063,0.0163413377427
hampel_type_local_high_value,body_configuration,5,BD,7,47.1479097944,0.025897290263,0.95637701809,0.0229802305293
hampel_type_local_high_value,body_configuration,5,BD,8,92.2357268588,0.0506630177562,1.48467583345,0.0356744173779
hampel_type_local_high_value,body_configuration,5,BD,9,27.5365589833,0.0151252147538,0.367600283701,0.00883285472391
hampel_type_local_high_value,body_configuration,5,BD,10,75.8803111806,0.0416793544498,1.24750097478,0.0299754797989
hampel_type_local_high_value,body_configuration,5,BD,11,69.580303533,0.0382189014325,3.79044817299,0.0910784880618
hampel_type_local_high_value,body_configuration,5,BD,12,68.2408187467,0.0374831524573,0.711835806469,0.0171042911135
hampel_type_local_high_value,body_configuration,5,BD,13,59.5212668788,0.0326936980219,0.0970631323936,0.00233227390047
hampel_type_local_high_value,body_configuration,5,BD,14,94.9711573035,0.0521655283983,2.48612117031,0.0597375684869
hampel_type_local_high_value,body_configuration,5,BD,15,64.9694032636,0.035686237245,0.395096550125,0.00949354661547
hampel_type_local_high_value,body_configuration,5,BD,16,75.5786852269,0.041513678073,0.925796597613,0.0222454312828
hampel_type_local_high_value,body_configuration,5,BD,17,77.2712768481,0.0424433807194,0.405451756998,0.00974236589554
hampel_type_local_high_value,body_configuration,5,BD,18,141.92241518,0.0779548021697,2.12568931695,0.0510769598318
hampel_type_local_high_value,body_configuration,5,BD,19,130.234054505,0.0715346475879,4.25260595207,0.102183410183
hampel_type_local_high_value,body_configuration,5,BD,20,53.0963947828,0.0291646597613,1.44621494169,0.0347502628423
hampel_type_local_high_value,body_configuration,5,BD,21,56.1599184213,0.0308473846422,0.597462294883,0.0143560761177
hampel_type_local_high_value,body_configuration,5,BD,22,55.6745803187,0.0305807992989,2.58492502194,0.0621116691237
hampel_type_local_high_value,body_configuration,5,BD,23,54.3107326269,0.0298316683257,0.414697739604,0.0099645322669
hampel_type_local_high_value,body_configuration,5,BD,24,39.279079765,0.0215751182687,0.347344203426,0.00834613308011
hampel_type_local_high_value,body_configuration,5,BD,25,44.0508668002,0.0241961539512,0.347186226102,0.00834233713432
hampel_type_local_high_value,body_configuration,5,BD,26,50.0461544179,0.0274892310849,0.375948580223,0.00903345111527
hampel_type_local_high_value,body_configuration,5,BD,27,58.1107631459,0.0319189399309,1.15642641053,0.0277871017406
hampel_type_local_high_value,body_configuration,5,BD,28,24.4545597297,0.0134323416316,1.58881930557,0.0381768206688
hampel_type_local_high_value,body_configuration,5,BD,29,50.432623326,0.0277015097953,0.720471384012,0.0173117904144
hampel_type_local_high_value,body_configuration,5,BD,30,9.49061157338,0.00521298025217,2.5355304193,0.0609247947696
hampel_type_local_high_value,body_configuration,6,BP,1,14.3734474256,0.0229605977915,2.68909148117,0.0835608144389
hampel_type_local_high_value,body_configuration,6,BP,2,11.514862495,0.018394204156,1.43846870765,0.0446989690005
hampel_type_local_high_value,body_configuration,6,BP,3,16.6116745433,0.0265360123106,0.232680668918,0.00723031787319
hampel_type_local_high_value,body_configuration,6,BP,4,6.2801355327,0.0100320863724,0.863442428937,0.0268306054622
hampel_type_local_high_value,body_configuration,6,BP,5,18.2842057691,0.0292077663883,2.40752691261,0.0748114785271
hampel_type_local_high_value,body_configuration,6,BP,6,10.7371320791,0.0171518330851,2.63054154395,0.0817414339998
hampel_type_local_high_value,body_configuration,6,BP,7,11.8214217042,0.0188839114957,0.881659504603,0.0273966827749
hampel_type_local_high_value,body_configuration,6,BP,8,10.1247308326,0.0161735640386,0.821416894737,0.0255247042351
hampel_type_local_high_value,body_configuration,6,BP,9,20.3573896168,0.0325195355877,0.432826546775,0.0134496498213
hampel_type_local_high_value,body_configuration,6,BP,10,23.4243913686,0.0374188608201,0.908812382478,0.0282404311581
hampel_type_local_high_value,body_configuration,6,BP,11,14.6968073391,0.0234771431057,0.472006770648,0.0146671358904
hampel_type_local_high_value,body_configuration,6,BP,12,14.4081800841,0.0230160808346,1.20029163759,0.0372978559874
hampel_type_local_high_value,body_configuration,6,BP,13,22.9546908022,0.0366685463363,0.201309285335,0.00625548366595
hampel_type_local_high_value,body_configuration,6,BP,14,17.221433771,0.027510060913,0.449298955364,0.0139615133586
hampel_type_local_high_value,body_configuration,6,BP,15,26.1101943803,0.0417092471745,0.0455485282741,0.00141537472627
hampel_type_local_high_value,body_configuration,6,BP,16,13.8283003369,0.0220897626556,1.15828584078,0.0359925680797
hampel_type_local_high_value,body_configuration,6,BP,17,48.8233158012,0.0779919029697,0.208546622211,0.0064803766337
hampel_type_local_high_value,body_configuration,6,BP,18,60.2900383103,0.0963092067954,1.01626839345,0.0315795186738
hampel_type_local_high_value,body_configuration,6,BP,19,23.6937244572,0.037849101982,0.909947650095,0.0282757084581
hampel_type_local_high_value,body_configuration,6,BP,20,9.01826077242,0.0144060539022,0.561044058326,0.017433880096
hampel_type_local_high_value,body_configuration,6,BP,21,17.2515620675,0.0275581888032,0.670973485414,0.0208498265309
hampel_type_local_high_value,body_configuration,6,BP,22,16.8012294367,0.0268388132697,1.93212035561,0.0600386976936
hampel_type_local_high_value,body_configuration,6,BP,23,11.4283755584,0.0182560471985,1.32883651481,0.0412922588208
hampel_type_local_high_value,body_configuration,6,BP,24,26.8296869634,0.0428585872963,0.667529508357,0.020742808406
hampel_type_local_high_value,body_configuration,6,BP,25,13.1825972152,0.0210582961444,0.825441983215,0.0256497798132
hampel_type_local_high_value,body_configuration,6,BP,26,40.9647856983,0.0654384393793,0.151972059837,0.00472237898222
hampel_type_local_high_value,body_configuration,6,BP,27,32.0644132336,0.0512207039743,1.71192058275,0.0531962111184
hampel_type_local_high_value,body_configuration,6,BP,28,20.8017070131,0.0332293021961,2.89207097779,0.0898681982415
hampel_type_local_high_value,body_configuration,6,BP,29,31.5216542294,0.0503536836398,0.601613959305,0.0186945489841
hampel_type_local_high_value,body_configuration,6,BP,30,20.5845817023,0.0328824593834,1.86975601643,0.0581007885484
